workerId,prolific_id,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,IUS_tot,IUS_prospective,IUS_inhibitory,age,sex
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,62,6,76,1,30,16,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neg,62,34,85,1,31,15,blue,1,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neu,62,50,60,1,32,16,red,1,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neg,62,46,65,1,33,17,blue,1,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neu,62,91,22,1,34,18,red,1,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neg,62,0,95,1,35,19,red,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neg,71,0,95,1,36,17,blue,1,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,37,0,95,1,37,18,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,18,0,95,1,38,19,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,64,0,95,1,39,20,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,57,0,95,1,40,21,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,70,0,95,2,41,22,red,1,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neg,86,0,95,2,42,23,red,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neu,86,88,43,2,43,20,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neu,86,54,72,2,44,21,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neg,54,54,72,2,45,24,red,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,18,54,72,2,46,25,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,54,54,72,2,47,26,red,1,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,val_arr,neu,54,100,0,2,48,22,blue,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neg,39,100,0,2,49,27,red,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neg,55,100,0,2,50,28,red,0,29,23,6,19,Female
14491,5f1fa3ea0a82d11cc6c47b65,UG,exp,neu,70,100,0,2,51,29,blue,0,29,23,6,19,Female
