workerId,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,age,sex,ITI,ISI,response_time_ISI_EXP,response_time_SAM_valence,response_time_SAM_arousal,timing_S1,timing_S2
12544,UG,val_arr,neg,75,0,0,1,15,7,neu,1,37,Male,1120,1000,4319,1943,2034,250,1000
12544,UG,val_arr,neu,75,76,62,1,16,8,neu,0,37,Male,996,1000,4319,3007,2772,250,1000
12544,UG,exp,neu,60,76,62,1,17,9,neu,0,37,Male,1122,1000,5654,3007,2772,250,1000
12544,UG,exp,neu,55,76,62,1,18,10,neu,0,37,Male,814,1000,3174,3007,2772,250,1000
12544,UG,val_arr,neu,55,100,82,1,19,9,neu,0,37,Male,829,1000,3174,1654,2759,250,1000
12544,UG,exp,neg,33,100,82,1,20,11,neg,0,37,Male,987,1000,1951,1654,2759,250,1000
12544,UG,exp,neu,33,100,82,1,21,12,neu,0,37,Male,938,1000,1788,1654,2759,250,1000
12544,UG,exp,neu,65,100,82,1,22,13,neu,0,37,Male,1068,1000,2529,1654,2759,250,1000
12544,UG,exp,neu,65,100,82,1,23,14,neu,0,37,Male,840,1000,1714,1654,2759,250,1000
12544,UG,exp,neg,65,100,82,1,24,15,neu,1,37,Male,1180,1000,1256,1654,2759,250,1000
12544,UG,exp,neg,40,100,82,1,25,16,neg,0,37,Male,1121,1000,2025,1654,2759,250,1000
12544,UG,exp,neu,40,100,82,1,26,17,neu,0,37,Male,1090,1000,1349,1654,2759,250,1000
12544,UG,exp,neu,37,100,82,1,27,18,neu,0,37,Male,1011,1000,3054,1654,2759,250,1000
12544,UG,val_arr,neg,37,0,0,1,28,10,neg,0,37,Male,850,1000,3054,2099,1903,250,1000
12544,UG,val_arr,neg,37,0,0,1,29,11,neg,0,37,Male,884,1000,3054,3356,2998,250,1000
12544,UG,exp,neg,66,0,0,1,30,19,neg,0,37,Male,904,1000,3777,3356,2998,250,1000
12544,UG,val_arr,neg,66,24,30,1,31,12,neg,0,37,Male,967,1000,3777,3037,1895,250,1000
12544,UG,exp,neg,37,24,30,1,32,20,neg,0,37,Male,969,1000,1905,3037,1895,250,1000
12544,UG,val_arr,neg,37,0,0,1,33,13,neu,1,37,Male,1047,1000,1905,1959,2389,250,1000
12544,UG,val_arr,neg,37,0,0,1,34,14,neg,0,37,Male,1010,1000,1905,1967,2817,250,1000
12544,UG,val_arr,neu,37,100,90,1,35,15,neu,0,37,Male,800,1000,1905,3332,2431,250,1000
12544,UG,exp,neu,60,100,90,1,36,21,neu,0,37,Male,1113,1000,2100,3332,2431,250,1000
12544,UG,exp,neu,36,100,90,1,37,22,neg,1,37,Male,1062,1000,3578,3332,2431,250,1000
12544,UG,exp,neu,36,100,90,1,38,23,neu,0,37,Male,942,1000,1817,3332,2431,250,1000
12544,UG,exp,neg,35,100,90,1,39,24,neu,1,37,Male,1139,1000,2861,3332,2431,250,1000
12544,UG,val_arr,neg,35,18,18,1,40,16,neg,0,37,Male,1045,1000,2861,1674,1523,250,1000
12544,UG,val_arr,neu,35,100,63,2,41,17,neu,0,37,Male,1025,1000,2861,3787,2762,250,1000
12544,UG,val_arr,neg,35,28,28,2,42,18,neg,0,37,Male,1131,1000,2861,2076,1606,250,1000
12544,UG,exp,neu,28,28,28,2,43,25,neg,1,37,Male,921,1000,2365,2076,1606,250,1000
12544,UG,val_arr,neg,28,25,25,2,44,19,neu,1,37,Male,1189,1000,2365,2203,1525,250,1000
12544,UG,val_arr,neu,28,91,69,2,45,20,neg,1,37,Male,1123,1000,2365,4095,2278,250,1000
12544,UG,exp,neu,71,91,69,2,46,26,neu,0,37,Male,1120,1000,2846,4095,2278,250,1000
12544,UG,val_arr,neu,71,71,71,2,47,21,neu,0,37,Male,901,1000,2846,2521,1545,250,1000
12544,UG,val_arr,neg,71,0,0,2,48,22,neg,0,37,Male,1010,1000,2846,2930,1901,250,1000
12544,UG,exp,neg,28,0,0,2,49,27,neg,0,37,Male,870,1000,2101,2930,1901,250,1000
12544,UG,val_arr,neu,28,79,79,2,50,23,neu,0,37,Male,971,1000,2101,4215,1423,250,1000
12544,UG,exp,neu,31,79,79,2,51,28,neu,0,37,Male,951,1000,2589,4215,1423,250,1000
12544,UG,exp,neu,31,79,79,2,52,29,neu,0,37,Male,1077,1000,1814,4215,1423,250,1000
12544,UG,val_arr,neg,31,0,5,2,53,24,neg,0,37,Male,1119,1000,1814,2133,20387,250,1000
12544,UG,val_arr,neu,31,83,69,2,54,25,neg,1,37,Male,1025,1000,1814,2229,2060,250,1000
12544,UG,exp,neg,56,83,69,2,55,30,neg,0,37,Male,827,1000,4135,2229,2060,250,1000
